2022-01-06T12:04:00.870948+0800 | INFO | 账号：琼窗。依水 挖了 4 张藏宝图
2022-01-06T12:04:00.870948+0800 | INFO | 账号: 琼窗。依水 宝图任务结束
2022-01-06T12:04:00.876422+0800 | INFO | 账号: 琼窗。依水 开始秘境任务
2022-01-06T12:04:07.341653+0800 | INFO | 账号: 琼窗。依水 秘境任务进行中
2022-01-06T12:17:57.375666+0800 | INFO | 账号: 凉萧。琼窗  秘境任务结束
2022-01-06T12:17:57.381290+0800 | INFO | 账号: 凉萧。琼窗  开始三界奇缘任务
2022-01-06T12:18:06.333361+0800 | INFO | 账号: 凉萧。琼窗  三界奇缘任务进行中
2022-01-06T12:18:41.299425+0800 | INFO | 账号: 凉萧。琼窗  三界奇缘任务结束
2022-01-06T12:18:41.304148+0800 | INFO | 账号: 凉萧。琼窗  开始运镖任务
2022-01-06T12:18:49.937722+0800 | INFO | 账号: 尘埃: 静好  秘境任务结束
2022-01-06T12:18:49.942246+0800 | INFO | 账号: 尘埃: 静好  开始三界奇缘任务
2022-01-06T12:18:49.967495+0800 | INFO | 账号: 凉萧。琼窗  运镖任务进行中
2022-01-06T12:18:58.879843+0800 | INFO | 账号: 尘埃: 静好  三界奇缘任务进行中
2022-01-06T12:18:59.246583+0800 | INFO | 账号: 凉萧。琼窗  正在进行第1轮运镖
2022-01-06T12:19:30.468303+0800 | INFO | 账号: 尘埃: 静好  三界奇缘任务结束
2022-01-06T12:19:30.478119+0800 | INFO | 账号: 尘埃: 静好  开始运镖任务
2022-01-06T12:19:38.732722+0800 | INFO | 账号: 尘埃: 静好  运镖任务进行中
2022-01-06T12:19:47.866246+0800 | INFO | 账号: 尘埃: 静好  正在进行第1轮运镖
2022-01-06T12:20:54.701267+0800 | INFO | 账号: 尘埃: 静好  正在进行第2轮运镖
2022-01-06T12:20:55.977805+0800 | INFO | 账号: 点点轻语…  秘境任务结束
2022-01-06T12:20:55.977805+0800 | INFO | 账号: 点点轻语…  开始三界奇缘任务
2022-01-06T12:21:04.561247+0800 | INFO | 账号: 点点轻语…  三界奇缘任务进行中
2022-01-06T12:21:21.951276+0800 | INFO | 账号:  秘境任务结束
2022-01-06T12:21:21.956328+0800 | INFO | 账号:  开始三界奇缘任务
2022-01-06T12:21:29.902820+0800 | INFO | 账号: 点点轻语…  三界奇缘任务结束
2022-01-06T12:21:29.907804+0800 | INFO | 账号: 点点轻语…  开始运镖任务
2022-01-06T12:21:30.498514+0800 | INFO | 账号:  三界奇缘任务进行中
2022-01-06T12:21:35.277539+0800 | INFO | 账号: 尘埃: 静好  正在进行第3轮运镖
2022-01-06T12:21:38.405328+0800 | INFO | 账号: 点点轻语…  运镖任务进行中
2022-01-06T12:21:43.670952+0800 | INFO | 账号: 琼窗。依水 秘境任务结束
2022-01-06T12:21:43.670952+0800 | INFO | 账号: 琼窗。依水 开始三界奇缘任务
2022-01-06T12:21:47.598517+0800 | INFO | 账号: 点点轻语…  正在进行第1轮运镖
2022-01-06T12:21:52.241139+0800 | INFO | 账号: 琼窗。依水 三界奇缘任务进行中
2022-01-06T12:22:04.305012+0800 | INFO | 账号:  三界奇缘任务结束
2022-01-06T12:22:04.309705+0800 | INFO | 账号:  开始运镖任务
2022-01-06T12:22:12.325585+0800 | INFO | 账号:  运镖任务进行中
2022-01-06T12:22:20.151592+0800 | INFO | 账号: 琼窗。依水 三界奇缘任务结束
2022-01-06T12:22:20.161890+0800 | INFO | 账号: 琼窗。依水 开始运镖任务
2022-01-06T12:22:21.532091+0800 | INFO | 账号:  正在进行第1轮运镖
2022-01-06T12:22:28.375849+0800 | INFO | 账号: 凉萧。琼窗  正在进行第2轮运镖
2022-01-06T12:22:28.508212+0800 | INFO | 账号: 琼窗。依水 运镖任务进行中
2022-01-06T12:22:37.752072+0800 | INFO | 账号: 琼窗。依水 正在进行第1轮运镖
2022-01-06T12:23:08.990567+0800 | INFO | 账号: 凉萧。琼窗  正在进行第3轮运镖
2022-01-06T12:23:18.358621+0800 | INFO | 账号: 琼窗。依水 正在进行第2轮运镖
2022-01-06T12:23:29.832078+0800 | INFO | 账号: 点点轻语…  正在进行第2轮运镖
2022-01-06T12:23:58.966357+0800 | INFO | 账号: 琼窗。依水 正在进行第3轮运镖
2022-01-06T12:23:59.882275+0800 | INFO | 账号:  正在进行第2轮运镖
2022-01-06T12:25:11.610294+0800 | INFO | 账号: 尘埃: 静好  运镖任务完成
2022-01-06T12:25:11.615406+0800 | INFO | 账号: 尘埃: 静好  运镖任务结束
2022-01-06T12:25:17.785980+0800 | INFO | 账号: 尘埃: 静好  活跃度领取完成
2022-01-06T12:25:17.800880+0800 | INFO | 账号: 尘埃: 静好  开始耕种
2022-01-06T12:25:23.904106+0800 | INFO | 账号: 尘埃: 静好  耕种完成
2022-01-06T12:25:47.907678+0800 | INFO | 账号:  正在进行第3轮运镖
2022-01-06T12:25:58.636721+0800 | INFO | 账号: 凉萧。琼窗  运镖任务完成
2022-01-06T12:25:58.641884+0800 | INFO | 账号: 凉萧。琼窗  运镖任务结束
2022-01-06T12:26:04.613481+0800 | INFO | 账号: 凉萧。琼窗  活跃度领取完成
2022-01-06T12:26:04.618691+0800 | INFO | 账号: 凉萧。琼窗  开始耕种
2022-01-06T12:26:12.058307+0800 | INFO | 账号: 凉萧。琼窗  耕种完成
2022-01-06T12:26:24.386953+0800 | INFO | 账号:  运镖任务完成
2022-01-06T12:26:24.392225+0800 | INFO | 账号:  运镖任务结束
2022-01-06T12:26:30.474698+0800 | INFO | 账号:  活跃度领取完成
2022-01-06T12:26:36.486467+0800 | INFO | 账号：尘埃: 静好  背包清理完成
2022-01-06T12:26:36.491447+0800 | INFO | 账号：尘埃: 静好   完成!!!!!!!!!!!!!!
2022-01-06T12:27:25.052616+0800 | INFO | 账号：凉萧。琼窗  背包清理完成
2022-01-06T12:27:25.056892+0800 | INFO | 账号：凉萧。琼窗   完成!!!!!!!!!!!!!!
2022-01-06T12:27:38.743900+0800 | INFO | 账号： 背包清理完成
2022-01-06T12:27:38.748516+0800 | INFO | 账号：  完成!!!!!!!!!!!!!!
2022-01-06T12:27:55.958535+0800 | INFO | 账号: 琼窗。依水 运镖任务完成
2022-01-06T12:27:55.963860+0800 | INFO | 账号: 琼窗。依水 运镖任务结束
2022-01-06T12:27:59.384805+0800 | INFO | 账号: 点点轻语…  正在进行第3轮运镖
2022-01-06T12:28:02.047877+0800 | INFO | 账号: 琼窗。依水 活跃度领取完成
2022-01-06T12:28:02.058122+0800 | INFO | 账号: 琼窗。依水 开始耕种
2022-01-06T12:28:09.618912+0800 | INFO | 账号: 琼窗。依水 耕种完成
2022-01-06T12:29:25.457280+0800 | INFO | 账号：琼窗。依水 背包清理完成
2022-01-06T12:29:25.462542+0800 | INFO | 账号：琼窗。依水  完成!!!!!!!!!!!!!!
2022-01-06T12:30:54.783403+0800 | INFO | 账号: 点点轻语…  运镖任务完成
2022-01-06T12:30:54.783403+0800 | INFO | 账号: 点点轻语…  运镖任务结束
2022-01-06T12:31:00.904953+0800 | INFO | 账号: 点点轻语…  活跃度领取完成
2022-01-06T12:31:00.911047+0800 | INFO | 账号: 点点轻语…  开始耕种
2022-01-06T12:31:08.084826+0800 | INFO | 账号: 点点轻语…  耕种完成
2022-01-06T12:32:20.532210+0800 | INFO | 账号：点点轻语…  背包清理完成
2022-01-06T12:32:20.542554+0800 | INFO | 账号：点点轻语…   完成!!!!!!!!!!!!!!
2022-01-06T12:32:23.144728+0800 | INFO | 账号: 点点轻语…  登出
2022-01-06T12:32:23.246517+0800 | INFO | 账号: 尘埃: 静好  登出
2022-01-06T12:32:23.475258+0800 | INFO | 账号: 凉萧。琼窗  登出
2022-01-06T12:32:23.684848+0800 | INFO | 账号: 琼窗。依水 登出
2022-01-06T12:32:24.224639+0800 | INFO | 账号:  登出
2022-01-06T12:32:24.602941+0800 | INFO | 完成第2组号
2022-01-06T12:32:26.892161+0800 | INFO | 开始第3组号
2022-01-06T12:33:22.625735+0800 | INFO | 账号 zh1 游戏登陆完成
2022-01-06T12:33:40.919601+0800 | INFO | 账号 zh2 游戏登陆完成
2022-01-06T12:33:57.741371+0800 | INFO | 账号 zh3 游戏登陆完成
2022-01-06T19:50:15.903567+0800 | INFO | -------------------------------------开始执行--------------------------------------
2022-01-06T19:50:15.909684+0800 | INFO | 第1组号不执行
2022-01-06T19:50:17.923162+0800 | INFO | 开始第2组号
2022-01-06T19:51:18.090463+0800 | INFO | 账号 zh1 游戏登陆完成
2022-01-06T19:51:35.720645+0800 | INFO | 账号 zh2 游戏登陆完成
2022-01-06T19:51:53.339132+0800 | INFO | 账号 zh3 游戏登陆完成
2022-01-06T19:52:15.674222+0800 | INFO | 账号 zh4 游戏登陆完成
2022-01-06T19:52:34.285166+0800 | INFO | 账号 zh5 游戏登陆完成
2022-01-06T19:52:51.104405+0800 | INFO | 账号:凉萧。琼窗 , 等级:69级, 金币:110,689, 银币:5,130,622
2022-01-06T19:52:51.107281+0800 | INFO | 账号: 凉萧。琼窗  开始刮奖
2022-01-06T19:52:51.487142+0800 | INFO | 账号:点点轻语… , 等级:69级, 金币:111,107, 银币:11,707,422
2022-01-06T19:52:51.490301+0800 | INFO | 账号: 点点轻语…  开始刮奖
2022-01-06T19:52:52.259382+0800 | INFO | 账号:尘埃: 静好 , 等级:69级, 金币:271,843, 银币:5,961,215
2022-01-06T19:52:52.262334+0800 | INFO | 账号: 尘埃: 静好  开始刮奖
2022-01-06T19:52:53.526156+0800 | INFO | 账号:琼窗。依水, 等级:69级, 金币:295,243, 银币:8,175,181
2022-01-06T19:52:53.534519+0800 | INFO | 账号: 琼窗。依水 开始刮奖
2022-01-06T19:52:53.911146+0800 | INFO | 账号:深秋缠绕 “” , 等级:69级, 金币:f a F==, 银币:43% PF.
2022-01-06T19:52:53.919044+0800 | INFO | 账号: 深秋缠绕 “”  开始刮奖
2022-01-06T19:52:59.559291+0800 | INFO | 账号: 凉萧。琼窗  刮奖完成
2022-01-06T19:52:59.562901+0800 | INFO | 账号: 凉萧。琼窗  开始耕种
2022-01-06T19:52:59.842434+0800 | INFO | 账号: 点点轻语…  刮奖完成
2022-01-06T19:52:59.847933+0800 | INFO | 账号: 点点轻语…  开始耕种
2022-01-06T19:53:00.596752+0800 | INFO | 账号: 尘埃: 静好  刮奖完成
2022-01-06T19:53:00.601837+0800 | INFO | 账号: 尘埃: 静好  开始耕种
2022-01-06T19:53:02.671707+0800 | INFO | 账号: 琼窗。依水 刮奖完成
2022-01-06T19:53:02.678223+0800 | INFO | 账号: 琼窗。依水 开始耕种
2022-01-06T19:53:04.178754+0800 | INFO | 账号: 深秋缠绕 “”  刮奖完成
2022-01-06T19:53:04.197423+0800 | INFO | 账号: 深秋缠绕 “”  开始耕种
2022-01-06T19:53:09.575908+0800 | INFO | 账号: 深秋缠绕 “”  耕种完成
2022-01-06T19:53:22.503071+0800 | INFO | 账号: 点点轻语…  耕种完成
2022-01-06T19:53:29.635094+0800 | INFO | 账号: 琼窗。依水 耕种完成
2022-01-06T19:53:36.346439+0800 | INFO | 账号: 凉萧。琼窗  耕种完成
2022-01-06T19:53:36.350915+0800 | INFO | 开始捉鬼任务
2022-01-06T19:53:38.302648+0800 | INFO | 账号: 尘埃: 静好  耕种完成
2022-01-06T19:53:44.783456+0800 | INFO | 捉鬼任务已完成
2022-01-06T19:53:47.323485+0800 | INFO | 账号: 深秋缠绕 “”  开始耕种
2022-01-06T19:53:47.354051+0800 | INFO | 捉鬼任务结束
2022-01-06T19:53:48.259457+0800 | INFO | 账号: 点点轻语…  开始耕种
2022-01-06T19:53:49.329778+0800 | INFO | 账号: 尘埃: 静好  开始耕种
2022-01-06T19:53:49.597711+0800 | INFO | 账号: 凉萧。琼窗  开始耕种
2022-01-06T19:53:49.843937+0800 | INFO | 账号: 琼窗。依水 开始耕种
2022-01-06T19:53:53.456227+0800 | INFO | 账号: 点点轻语…  耕种完成
2022-01-06T19:53:54.139877+0800 | INFO | 账号: 点点轻语…  开始师门任务
2022-01-06T19:53:54.800361+0800 | INFO | 账号: 尘埃: 静好  耕种完成
2022-01-06T19:53:54.811777+0800 | INFO | 账号: 尘埃: 静好  开始师门任务
2022-01-06T19:53:54.959495+0800 | INFO | 账号: 凉萧。琼窗  耕种完成
2022-01-06T19:53:54.961759+0800 | INFO | 账号: 凉萧。琼窗  开始师门任务
2022-01-06T19:53:54.985685+0800 | INFO | 账号: 琼窗。依水 耕种完成
2022-01-06T19:53:54.995378+0800 | INFO | 账号: 琼窗。依水 开始师门任务
2022-01-06T19:54:02.667818+0800 | INFO | 账号: 深秋缠绕 “”  耕种完成
2022-01-06T19:54:02.672571+0800 | INFO | 账号: 深秋缠绕 “”  开始师门任务
2022-01-06T19:54:06.610152+0800 | INFO | 账号: 尘埃: 静好  师门任务已完成
2022-01-06T19:54:08.485084+0800 | INFO | 账号: 尘埃: 静好  师门任务结束
2022-01-06T19:54:08.491590+0800 | INFO | 账号: 尘埃: 静好  开始宝图任务
2022-01-06T19:54:08.835634+0800 | INFO | 账号: 凉萧。琼窗  师门任务已完成
2022-01-06T19:54:10.580822+0800 | INFO | 账号: 凉萧。琼窗  师门任务结束
2022-01-06T19:54:10.580822+0800 | INFO | 账号: 凉萧。琼窗  开始宝图任务
2022-01-06T19:54:10.846329+0800 | INFO | 账号: 琼窗。依水 师门任务已完成
2022-01-06T19:54:10.912610+0800 | INFO | 账号: 点点轻语…  师门任务已完成
2022-01-06T19:54:12.038060+0800 | INFO | 账号: 深秋缠绕 “”  师门任务已完成
2022-01-06T19:54:12.430022+0800 | INFO | 账号: 琼窗。依水 师门任务结束
2022-01-06T19:54:12.430022+0800 | INFO | 账号: 琼窗。依水 开始宝图任务
2022-01-06T19:54:12.505417+0800 | INFO | 账号: 点点轻语…  师门任务结束
2022-01-06T19:54:12.506804+0800 | INFO | 账号: 点点轻语…  开始宝图任务
2022-01-06T19:54:13.707705+0800 | INFO | 账号: 深秋缠绕 “”  师门任务结束
2022-01-06T19:54:13.711342+0800 | INFO | 账号: 深秋缠绕 “”  开始宝图任务
2022-01-06T19:54:17.553283+0800 | INFO | 账号: 尘埃: 静好  宝图任务已完成
2022-01-06T19:54:18.994261+0800 | INFO | 账号: 尘埃: 静好  开始挖藏宝图
2022-01-06T19:54:19.381575+0800 | INFO | 账号: 凉萧。琼窗  宝图任务已完成
2022-01-06T19:54:21.015896+0800 | INFO | 账号: 凉萧。琼窗  开始挖藏宝图
2022-01-06T19:54:21.300518+0800 | INFO | 账号: 点点轻语…  宝图任务已完成
2022-01-06T19:54:21.804073+0800 | INFO | 账号: 琼窗。依水 宝图任务已完成
2022-01-06T19:54:22.593013+0800 | INFO | 账号: 深秋缠绕 “”  宝图任务已完成
2022-01-06T19:54:22.928313+0800 | INFO | 账号: 点点轻语…  开始挖藏宝图
2022-01-06T19:54:23.508678+0800 | INFO | 账号: 琼窗。依水 开始挖藏宝图
2022-01-06T19:54:24.208199+0800 | INFO | 账号: 深秋缠绕 “”  开始挖藏宝图
2022-01-06T19:54:27.875012+0800 | INFO | 账号: 尘埃: 静好  挖宝中
2022-01-06T19:54:29.813241+0800 | INFO | 账号: 凉萧。琼窗  挖宝中
2022-01-06T19:54:31.883734+0800 | INFO | 账号: 点点轻语…  挖宝中
2022-01-06T19:54:33.115084+0800 | INFO | 账号: 琼窗。依水 挖宝中
2022-01-06T19:54:34.549596+0800 | INFO | 账号: 深秋缠绕 “”  挖宝中
2022-01-06T19:55:00.372627+0800 | INFO | 账号: 点点轻语…  无藏宝图
2022-01-06T19:55:00.601342+0800 | INFO | 账号：点点轻语…  挖了 0 张藏宝图
2022-01-06T19:55:00.601342+0800 | INFO | 账号: 点点轻语…  宝图任务结束
2022-01-06T19:55:00.606985+0800 | INFO | 账号: 点点轻语…  开始秘境任务
2022-01-06T19:55:03.273836+0800 | INFO | 账号: 深秋缠绕 “”  无藏宝图
2022-01-06T19:55:03.340194+0800 | INFO | 账号: 凉萧。琼窗  无藏宝图
2022-01-06T19:55:03.493260+0800 | INFO | 账号：深秋缠绕 “”  挖了 0 张藏宝图
2022-01-06T19:55:03.493260+0800 | INFO | 账号: 深秋缠绕 “”  宝图任务结束
2022-01-06T19:55:03.497865+0800 | INFO | 账号: 深秋缠绕 “”  开始秘境任务
2022-01-06T19:55:03.575419+0800 | INFO | 账号：凉萧。琼窗  挖了 1 张藏宝图
2022-01-06T19:55:03.579511+0800 | INFO | 账号: 凉萧。琼窗  宝图任务结束
2022-01-06T19:55:03.585128+0800 | INFO | 账号: 凉萧。琼窗  开始秘境任务
2022-01-06T19:55:05.440988+0800 | INFO | 账号: 尘埃: 静好  无藏宝图
2022-01-06T19:55:05.674701+0800 | INFO | 账号：尘埃: 静好  挖了 0 张藏宝图
2022-01-06T19:55:05.679507+0800 | INFO | 账号: 尘埃: 静好  宝图任务结束
2022-01-06T19:55:05.679507+0800 | INFO | 账号: 尘埃: 静好  开始秘境任务
2022-01-06T19:55:08.485212+0800 | INFO | 账号: 点点轻语…  秘境任务已完成
2022-01-06T19:55:08.485212+0800 | INFO | 账号: 点点轻语…  秘境任务结束
2022-01-06T19:55:08.489336+0800 | INFO | 账号: 点点轻语…  开始三界奇缘任务
2022-01-06T19:55:11.670781+0800 | INFO | 账号: 凉萧。琼窗  秘境任务已完成
2022-01-06T19:55:11.670781+0800 | INFO | 账号: 凉萧。琼窗  秘境任务结束
2022-01-06T19:55:11.676474+0800 | INFO | 账号: 凉萧。琼窗  开始三界奇缘任务
2022-01-06T19:55:11.737228+0800 | INFO | 账号: 深秋缠绕 “”  秘境任务已完成
2022-01-06T19:55:11.737228+0800 | INFO | 账号: 深秋缠绕 “”  秘境任务结束
2022-01-06T19:55:11.741978+0800 | INFO | 账号: 深秋缠绕 “”  开始三界奇缘任务
2022-01-06T19:55:13.717756+0800 | INFO | 账号: 尘埃: 静好  秘境任务已完成
2022-01-06T19:55:13.722799+0800 | INFO | 账号: 尘埃: 静好  秘境任务结束
2022-01-06T19:55:13.728033+0800 | INFO | 账号: 尘埃: 静好  开始三界奇缘任务
2022-01-06T19:55:15.098419+0800 | INFO | 账号: 点点轻语…  三界奇缘任务已完成
2022-01-06T19:55:16.657207+0800 | INFO | 账号: 点点轻语…  三界奇缘任务结束
2022-01-06T19:55:16.657207+0800 | INFO | 账号: 点点轻语…  开始科举乡试任务
2022-01-06T19:55:18.038009+0800 | INFO | 账号: 凉萧。琼窗  三界奇缘任务已完成
2022-01-06T19:55:19.307232+0800 | INFO | 账号: 深秋缠绕 “”  三界奇缘任务进行中
2022-01-06T19:55:19.673777+0800 | INFO | 账号: 凉萧。琼窗  三界奇缘任务结束
2022-01-06T19:55:19.678437+0800 | INFO | 账号: 凉萧。琼窗  开始科举乡试任务
2022-01-06T19:55:20.243866+0800 | INFO | 账号: 尘埃: 静好  三界奇缘任务已完成
2022-01-06T19:55:21.959820+0800 | INFO | 账号: 尘埃: 静好  三界奇缘任务结束
2022-01-06T19:55:21.965093+0800 | INFO | 账号: 尘埃: 静好  开始科举乡试任务
2022-01-06T19:55:24.907107+0800 | INFO | 账号: 点点轻语…  科举乡试任务进行中
2022-01-06T19:55:26.350340+0800 | INFO | 账号: 深秋缠绕 “”  开始三界奇缘任务
2022-01-06T19:55:27.904040+0800 | INFO | 账号: 凉萧。琼窗  科举乡试任务进行中
2022-01-06T19:55:30.048295+0800 | INFO | 账号: 尘埃: 静好  科举乡试任务进行中
2022-01-06T19:55:33.154681+0800 | INFO | 账号: 深秋缠绕 “”  三界奇缘任务已完成
2022-01-06T19:55:34.884323+0800 | INFO | 账号: 深秋缠绕 “”  三界奇缘任务结束
2022-01-06T19:55:34.888087+0800 | INFO | 账号: 深秋缠绕 “”  开始科举乡试任务
2022-01-06T19:55:40.342612+0800 | INFO | 账号: 琼窗。依水 无藏宝图
